cgpa,backlogs,certifications,internship,aptitude,technical,communication,projects,hackathon,resume,branch,placement_readiness,company_fit,placement_score
7.66,3,3,2,5,6,6,3,0,6,ECE,1,Tier 3,38.61807580174927
7.83,1,5,1,5,6,5,3,0,5,ECE,1,Tier 2,38.76967930029155
7.27,2,4,1,3,5,4,3,0,6,ISE,1,Tier 3,33.12536443148688
6.72,2,3,1,7,4,6,3,0,5,CSE,1,Tier 3,34.7871720116618
7.07,2,2,1,6,7,4,2,0,5,CSE,1,Tier 3,34.96209912536443
8.3,1,4,1,8,5,5,2,0,7,CSE,1,Tier 2,40.32069970845482
5.29,3,0,1,5,4,5,2,0,4,MECH,0,Not Eligible,25.28862973760933
6.15,2,3,0,2,4,5,2,1,5,AI&DS,0,Not Eligible,26.93877551020408
5.66,3,2,1,6,3,3,2,1,3,CIVIL,0,Not Eligible,25.352769679300298
5.61,3,2,1,3,3,5,1,0,5,MECH,0,Not Eligible,23.9533527696793
8.7,2,5,1,5,5,7,4,1,5,CSE,1,Tier 2,41.749271137026234
8.12,2,5,1,6,5,5,4,1,5,CSE,1,Tier 2,39.714285714285715
7.43,3,5,1,7,5,5,2,0,5,CIVIL,1,Tier 3,35.008746355685126
6.05,3,1,1,6,2,2,3,0,5,MECH,0,Not Eligible,24.285714285714285
7.48,2,5,1,6,6,7,3,1,3,CSE,1,Tier 3,39.76093294460642
7.42,3,5,1,5,4,7,3,0,6,ECE,1,Tier 3,35.57434402332361
6.43,2,2,1,4,3,3,2,0,5,CSE,0,Not Eligible,26.84548104956268
7.31,3,4,0,6,4,6,2,1,5,ECE,1,Tier 3,31.88338192419825
7.2,2,3,1,5,7,5,3,1,4,ISE,1,Tier 3,37.08454810495627
7.84,2,4,1,7,4,7,3,1,6,CSE,1,Tier 2,39.516034985422735
7.9,1,5,1,7,6,5,3,0,5,MECH,1,Tier 2,40.20408163265306
5.66,3,3,1,5,3,4,2,0,6,CSE,0,Not Eligible,26.956268221574348
7.13,2,4,1,1,5,5,2,1,6,AI&DS,1,Tier 3,32.44314868804665
7.87,2,4,1,6,6,5,3,0,8,CSE,1,Tier 2,39.42274052478134
7.51,3,3,1,5,6,7,2,1,6,MECH,1,Tier 3,36.75218658892128
8.71,1,5,1,6,6,7,4,1,7,CSE,1,Tier 1,45.70262390670553
7.97,2,5,2,4,4,6,3,0,6,CIVIL,1,Tier 2,38.285714285714285
6.38,2,2,1,3,5,6,2,1,4,CSE,0,Not Eligible,31.42274052478134
5.87,3,2,1,5,4,3,2,0,5,ECE,0,Not Eligible,26.30320699708455
7.92,2,4,1,5,5,4,3,1,5,CSE,1,Tier 2,36.303206997084544
5.45,3,1,1,5,4,5,2,0,7,MECH,0,Not Eligible,27.463556851311953
7.75,3,3,1,4,5,7,4,0,6,ECE,1,Tier 3,36.29737609329446
9.22,2,5,1,8,6,7,4,0,6,CSE,1,Tier 2,45.57434402332362
7.72,2,3,1,7,6,4,3,1,6,MECH,1,Tier 2,37.99416909620991
7.17,3,3,1,5,6,4,3,0,4,CIVIL,1,Tier 3,32.65889212827988
7.92,1,5,1,5,6,6,2,1,7,ECE,1,Tier 2,40.67638483965014
7.38,2,3,1,6,6,8,3,1,4,ECE,1,Tier 3,39.440233236151606
7.63,2,3,1,6,5,7,3,0,4,MECH,1,Tier 2,36.81632653061225
9.23,1,5,2,6,9,8,4,0,6,MECH,1,Tier 1,51.56851311953352
7.17,2,4,1,6,5,6,3,1,4,MECH,1,Tier 3,36.59475218658891
9.41,2,5,1,8,7,7,4,1,8,CSE,1,Tier 2,48.822157434402335
8.97,2,5,2,4,5,5,4,0,6,ISE,1,Tier 2,41.492711370262384
6.52,3,3,1,3,4,6,2,1,1,CSE,0,Not Eligible,28.6064139941691
5.86,3,1,1,3,4,4,1,0,5,ECE,0,Not Eligible,24.24489795918367
6.06,3,3,1,2,5,5,2,1,6,CSE,0,Not Eligible,29.551020408163264
5.34,2,2,1,4,5,4,1,0,4,ISE,0,Not Eligible,26.68804664723032
6.03,3,2,1,5,4,5,2,1,3,CIVIL,0,Not Eligible,28.1865889212828
8.05,2,5,1,5,6,6,3,0,6,CIVIL,1,Tier 2,39.15451895043732
5.87,2,2,1,4,3,5,2,0,4,CSE,0,Not Eligible,27.177842565597665
6.96,3,4,1,6,4,6,3,1,4,MECH,1,Tier 3,33.89504373177842
8.65,3,5,1,6,7,5,4,1,5,CSE,1,Tier 3,41.80758017492712
5.41,2,2,0,5,4,2,2,1,5,AI&DS,0,Not Eligible,24.623906705539362
8.52,3,5,1,7,5,7,3,1,7,ECE,1,Tier 3,41.43440233236152
6.84,3,3,1,5,5,7,2,1,6,ECE,1,Tier 3,34.559766763848394
6.16,3,4,1,7,5,7,3,0,3,ECE,0,Not Eligible,34.09912536443149
8.09,2,3,1,5,5,5,3,1,7,ECE,1,Tier 2,37.475218658892125
7.88,3,3,1,8,6,5,2,1,7,MECH,1,Tier 3,38.27405247813411
8.81,1,6,1,5,5,5,4,1,8,ECE,1,Tier 2,42.96209912536443
8.22,2,4,1,6,3,5,4,0,5,MECH,1,Tier 2,35.66180758017493
8.48,2,5,1,5,6,7,2,1,6,ECE,1,Tier 2,40.927113702623906
6.84,2,5,1,6,5,5,3,0,6,MECH,1,Tier 3,35.72594752186588
6.44,3,3,1,4,4,4,2,0,4,CIVIL,0,Not Eligible,27.44606413994169
8.28,2,5,2,6,9,7,4,1,7,CSE,1,Tier 2,49.61516034985423
8.49,2,4,1,5,7,5,4,1,6,CSE,1,Tier 2,41.819241982507286
9.8,2,6,1,8,8,9,4,0,6,MECH,1,Tier 2,50.816326530612244
7.25,3,4,1,4,6,5,2,1,5,ECE,1,Tier 3,34.11078717201166
7.12,2,4,1,7,4,5,2,1,7,CSE,1,Tier 3,36.069970845481045
8.37,2,4,1,4,7,7,4,0,5,CSE,1,Tier 2,41.31778425655976
7.03,2,2,1,3,5,6,2,1,4,ECE,1,Tier 3,32.268221574344025
9.14,1,5,1,7,7,8,4,0,7,CSE,1,Tier 1,48.349854227405245
8.72,3,3,1,5,6,6,3,0,6,ECE,1,Tier 3,38.1399416909621
7.29,3,3,1,5,3,7,3,0,4,AI&DS,1,Tier 3,32.43148688046647
8.28,3,5,1,5,6,6,4,0,5,MECH,1,Tier 3,38.82798833819242
8.29,2,5,1,4,6,5,4,1,5,MECH,1,Tier 2,39.28279883381924
6.08,2,4,1,4,3,4,2,0,4,CSE,0,Not Eligible,27.836734693877553
8.96,1,6,1,8,7,5,4,1,9,CSE,1,Tier 1,48.47230320699708
7.52,3,3,1,7,5,5,2,1,5,CSE,1,Tier 3,35.311953352769684
8.57,2,5,1,6,7,8,4,1,5,AI&DS,1,Tier 2,45.45772594752187
6.96,3,3,1,6,4,6,2,1,8,MECH,1,Tier 3,34.1865889212828
8.91,2,4,1,4,7,5,3,1,7,CSE,1,Tier 2,41.38775510204082
7.18,3,3,1,5,4,3,3,0,6,ECE,1,Tier 3,30.489795918367346
5.23,2,2,1,4,2,3,1,1,3,CSE,0,Not Eligible,22.705539358600582
8.97,3,3,1,6,7,6,5,1,8,ECE,1,Tier 3,43.97084548104956
6.01,3,3,1,4,5,4,2,0,6,CSE,0,Not Eligible,29.172011661807577
6.96,2,3,1,3,3,6,3,1,5,CSE,1,Tier 3,31.999999999999996
9.3,2,4,1,3,7,6,5,0,4,CSE,1,Tier 2,41.77842565597668
9.31,1,6,1,7,8,9,4,1,6,CSE,1,Tier 1,51.70845481049563
7.71,2,5,1,6,8,4,4,1,8,MECH,1,Tier 2,42.49562682215743
7.89,2,4,1,7,5,5,3,0,6,ECE,1,Tier 2,37.85422740524781
7.35,2,3,1,4,4,6,3,0,5,CSE,1,Tier 3,33.70262390670554
6.87,2,4,1,4,3,6,2,1,5,ECE,1,Tier 3,31.988338192419825
6.99,2,4,1,5,6,5,2,0,5,CSE,1,Tier 3,34.96793002915452
8.01,2,4,1,7,5,7,4,0,5,MECH,1,Tier 2,40.10495626822158
8.28,2,4,2,5,6,7,4,1,6,CSE,1,Tier 2,44.36734693877551
8.43,2,5,1,7,4,5,3,0,8,CSE,1,Tier 2,39.38192419825072
8.42,1,6,1,4,7,7,3,1,8,CSE,1,Tier 2,45.049562682215736
6.01,3,2,1,4,5,5,1,0,4,ECE,0,Not Eligible,27.422740524781343
7.48,3,6,1,5,6,5,4,0,7,AI&DS,1,Tier 3,38.44897959183673
5.76,2,2,1,6,2,6,1,0,6,CSE,0,Not Eligible,28.151603498542276
7.64,2,4,1,6,6,5,3,0,6,CSE,1,Tier 2,38.14577259475219
7.33,2,3,1,8,3,6,4,1,6,CSE,1,Tier 3,37.60349854227405
8.87,2,5,1,4,7,5,3,0,5,ECE,1,Tier 2,39.860058309037896
7.06,2,2,1,5,5,5,2,1,5,CSE,1,Tier 3,33.63265306122449
6.16,3,2,1,5,4,3,1,0,6,CSE,0,Not Eligible,26.664723032069976
6.29,3,2,1,5,5,4,3,0,4,CIVIL,0,Not Eligible,29.370262390670554
8.32,2,5,1,5,6,4,5,1,5,CSE,1,Tier 2,40.501457725947525
7.85,2,5,1,8,4,7,4,0,6,MECH,1,Tier 2,40.408163265306115
6.07,2,3,1,4,4,5,2,0,4,CSE,0,Not Eligible,29.27696793002916
5.96,2,1,0,3,4,6,1,1,6,CSE,0,Not Eligible,26.606413994169092
8.11,2,6,1,6,5,6,4,0,5,MECH,1,Tier 2,39.84256559766764
5.88,3,3,1,4,2,6,2,1,5,MECH,0,Not Eligible,27.19533527696793
8.55,2,4,1,10,8,6,4,1,6,CSE,1,Tier 2,47.609329446064145
8.12,2,4,1,7,7,6,3,0,5,CSE,1,Tier 2,41.31778425655976
5.94,2,3,1,4,5,7,2,0,5,ECE,0,Not Eligible,32.11078717201166
5.96,3,2,1,4,3,4,3,0,4,CSE,0,Not Eligible,26.169096209912535
9.73,2,6,1,8,5,8,5,0,7,ISE,1,Tier 2,47.924198250728864
7.13,1,3,1,6,6,6,3,0,4,ECE,1,Tier 3,37.54518950437318
7.12,2,3,1,1,5,5,3,0,5,AI&DS,1,Tier 3,31.40524781341108
8.51,1,4,1,7,6,5,3,1,7,ECE,1,Tier 2,42.583090379008745
9.28,2,4,2,6,8,6,4,0,5,ECE,1,Tier 2,46.6997084548105
9.72,2,6,2,5,8,8,5,1,6,CSE,1,Tier 2,52.134110787172006
8.29,2,5,1,7,6,8,3,0,7,CIVIL,1,Tier 2,43.21865889212828
7.14,2,4,1,8,5,5,2,0,3,CSE,1,Tier 3,35.376093294460645
5.96,2,3,1,5,4,5,2,1,7,MECH,0,Not Eligible,31.562682215743436
8.37,2,5,1,7,7,7,3,1,7,ECE,1,Tier 2,44.670553935860056
7.67,2,4,1,8,5,6,3,1,4,ECE,1,Tier 2,39.07288629737609
7.28,2,4,1,4,6,7,3,1,3,ECE,1,Tier 3,37.078717201166185
8.98,2,4,1,3,6,7,4,0,6,MECH,1,Tier 2,40.48979591836734
6.12,2,2,1,5,5,5,3,0,4,CSE,0,Not Eligible,31.551020408163268
7.48,1,3,1,5,6,5,2,1,7,ECE,1,Tier 3,37.86588921282799
5.23,3,3,1,2,2,3,1,0,5,ECE,0,Not Eligible,20.373177842565596
7.41,2,5,1,5,5,2,3,1,6,CSE,1,Tier 3,34.68221574344024
5.75,3,3,1,5,3,6,2,0,4,ECE,0,Not Eligible,27.696793002915456
6.17,3,4,1,4,6,4,1,0,7,AI&DS,0,Not Eligible,30.76384839650146
6.16,2,2,0,3,6,4,2,0,6,ISE,0,Not Eligible,27.976676384839656
7.94,2,4,1,5,6,4,4,1,6,CSE,1,Tier 2,38.81632653061224
8.26,2,4,1,6,8,5,3,1,7,CIVIL,1,Tier 2,42.437317784256564
7.74,3,5,2,3,6,5,3,1,4,CIVIL,1,Tier 3,37.44606413994169
9.42,2,5,1,6,8,6,5,1,8,CSE,1,Tier 2,48.54810495626822
7.13,2,3,1,3,6,6,2,0,5,ECE,1,Tier 3,33.755102040816325
6.85,3,4,1,6,5,5,2,0,6,CIVIL,1,Tier 3,33.119533527696795
8.77,2,6,2,4,7,5,5,0,6,ECE,1,Tier 2,44.78717201166181
6.63,2,3,1,6,5,3,2,1,3,ECE,1,Tier 3,31.276967930029155
9.43,3,5,1,6,8,5,4,1,8,MECH,1,Tier 3,45.21282798833819
5.25,2,1,1,3,2,6,1,0,2,CSE,0,Not Eligible,22.740524781341108
9.5,1,3,1,7,5,9,4,1,5,CSE,1,Tier 1,46.35568513119534
5.64,2,3,0,3,3,3,1,1,4,CIVIL,0,Not Eligible,22.110787172011662
8.89,3,5,1,6,4,4,4,0,4,CSE,1,Tier 3,36.542274052478135
7.58,2,4,1,4,4,6,2,1,4,CIVIL,1,Tier 3,33.8134110787172
9.84,1,4,1,6,7,7,5,0,7,CSE,1,Tier 1,48.262390670553934
5.89,2,2,1,5,3,5,2,0,4,ECE,0,Not Eligible,27.650145772594755
7.66,2,2,1,4,6,6,2,1,5,ECE,1,Tier 2,35.70262390670555
9.5,1,6,1,5,8,7,5,1,5,MECH,1,Tier 1,48.8338192419825
7.57,2,3,1,6,6,4,2,1,6,CIVIL,1,Tier 2,36.12827988338193
7.88,2,5,1,5,6,6,3,0,5,CIVIL,1,Tier 2,38.4198250728863
8.09,2,5,1,6,7,7,3,0,4,ECE,1,Tier 2,41.265306122448976
7.37,2,3,1,6,3,5,3,1,5,CSE,1,Tier 3,34.02915451895044
7.88,2,3,1,5,6,6,4,1,4,ECE,1,Tier 2,38.71137026239067
7.75,3,4,1,6,4,5,3,1,7,CSE,1,Tier 3,36.15160349854227
8.95,2,4,1,6,7,9,4,1,6,CSE,1,Tier 2,46.85131195335276
5.66,3,2,0,1,1,3,1,0,8,ECE,0,Not Eligible,17.626822157434404
6.83,2,3,1,2,4,6,3,1,6,CSE,1,Tier 3,32.64723032069971
9.3,1,4,2,9,8,5,3,0,6,CSE,1,Tier 1,49.06705539358601
8.88,2,3,1,6,5,8,4,1,7,CSE,1,Tier 2,43.376093294460645
7.37,2,4,1,6,6,4,4,1,3,ECE,1,Tier 3,36.944606413994165
7.85,2,4,1,5,6,6,3,0,7,CSE,1,Tier 2,39.09620991253644
6.82,2,3,1,5,5,3,3,1,4,CSE,1,Tier 3,32.48396501457726
6.49,3,4,1,4,5,3,3,1,5,ECE,0,Not Eligible,30.740524781341104
7.39,2,5,1,9,5,6,3,0,5,CSE,1,Tier 3,39.749271137026234
7.07,3,3,1,5,5,6,2,0,5,CSE,1,Tier 3,33.06705539358601
7.74,2,4,1,5,6,6,3,0,5,ECE,1,Tier 2,37.737609329446066
5.92,3,3,1,2,4,5,1,1,5,ECE,0,Not Eligible,26.536443148688043
9.56,2,4,1,9,7,8,5,1,6,ISE,1,Tier 2,49.95918367346939
9.72,3,6,1,6,6,6,5,1,7,CSE,1,Tier 3,45.7201166180758
8.1,2,5,1,7,6,4,4,1,4,MECH,1,Tier 2,39.82507288629738
7.6,2,4,1,6,5,6,4,1,8,CSE,1,Tier 2,40.408163265306115
6.93,2,2,1,4,4,5,2,1,6,CSE,1,Tier 3,31.94752186588921
8.52,3,4,1,7,7,7,3,1,7,ECE,1,Tier 3,43.183673469387756
8.05,1,4,1,5,5,7,3,0,5,ECE,1,Tier 2,39.15451895043732
6.38,2,3,1,3,4,4,2,1,4,ECE,0,Not Eligible,28.79883381924198
9.01,2,5,1,8,8,7,4,0,6,MECH,1,Tier 2,47.10204081632653
8.56,2,6,1,6,7,7,4,1,6,CIVIL,1,Tier 2,45.14868804664724
9.3,2,5,1,7,8,8,4,0,8,CSE,1,Tier 2,49.06705539358601
8.19,1,4,1,6,5,6,4,0,8,CSE,1,Tier 2,41.731778425655975
7.83,2,5,1,6,6,7,3,1,7,ECE,1,Tier 2,41.83090379008747
7.26,2,4,1,3,4,6,3,0,3,CSE,1,Tier 3,32.524781341107875
9.16,1,6,1,5,7,7,4,0,6,CIVIL,1,Tier 1,45.76093294460642
8.76,2,5,1,5,6,8,3,0,7,AI&DS,1,Tier 2,43.02040816326531
5.66,2,1,1,3,3,5,2,0,4,CSE,0,Not Eligible,25.498542274052483
5.45,3,1,1,5,3,3,2,1,5,MECH,0,Not Eligible,24.548104956268222
7.14,2,2,1,7,4,4,3,1,3,MECH,1,Tier 3,32.75218658892128
8.51,2,5,1,8,5,7,3,1,7,MECH,1,Tier 2,43.16618075801749
9.74,1,7,1,6,8,7,4,1,4,CSE,1,Tier 1,49.690962099125365
6.32,3,4,1,5,4,7,2,0,3,CSE,0,Not Eligible,31.17201166180758
7.77,3,5,1,6,6,3,3,1,4,ECE,1,Tier 3,35.74927113702624
7.15,3,5,1,6,5,6,3,0,5,MECH,1,Tier 3,35.53935860058309
9.5,2,5,1,5,7,7,5,1,5,AI&DS,1,Tier 2,46.35568513119534
8.64,2,4,1,8,6,6,3,0,5,MECH,1,Tier 2,41.352769679300295
8.62,2,5,2,7,6,5,5,1,7,ECE,1,Tier 2,46.27405247813411
7.41,2,4,1,6,7,6,3,1,5,AI&DS,1,Tier 3,40.221574344023324
7.25,2,4,1,7,6,6,2,1,6,ECE,1,Tier 3,38.775510204081634
6.81,2,4,1,6,5,4,2,1,4,CSE,1,Tier 3,33.778425655976676
5.75,2,3,1,3,3,5,2,1,5,MECH,0,Not Eligible,27.696793002915456
8.75,3,6,2,6,6,7,4,1,6,CSE,1,Tier 3,45.91836734693878
8.52,2,6,1,3,7,6,3,0,5,ISE,1,Tier 2,40.12244897959184
9.99,2,6,1,7,9,8,5,1,7,ECE,1,Tier 2,53.04373177842565
9.92,2,6,1,6,6,7,4,0,4,CSE,1,Tier 2,45.049562682215736
7.66,2,4,1,5,6,3,3,0,6,CSE,1,Tier 2,35.70262390670555
8.34,2,4,1,7,7,6,4,1,5,MECH,1,Tier 2,43.01457725947522
9.26,2,6,2,6,5,7,4,0,6,ECE,1,Tier 2,45.64431486880466
8.68,2,4,1,5,6,7,3,0,7,ECE,1,Tier 2,41.13119533527696
6.72,2,4,1,5,3,6,3,1,6,MECH,1,Tier 3,33.62099125364431
7.36,3,3,1,3,6,3,2,0,5,CSE,1,Tier 3,30.65889212827988
6.22,2,3,1,4,4,4,1,1,4,CSE,0,Not Eligible,28.664723032069965
9.34,2,5,1,3,7,6,4,1,8,MECH,1,Tier 2,43.74344023323615
7.81,2,5,1,5,5,4,3,1,4,CSE,1,Tier 2,36.25655976676384
6.65,3,3,1,6,5,5,2,1,6,ISE,1,Tier 3,33.352769679300295
8.01,2,3,1,6,6,7,3,0,4,CSE,1,Tier 2,39.08454810495627
7.85,3,4,1,5,6,6,3,1,7,ECE,1,Tier 3,38.51311953352769
7.08,3,3,1,5,5,4,3,0,7,CSE,1,Tier 3,33.08454810495627
6.14,2,4,1,3,5,4,1,1,3,CSE,0,Not Eligible,29.10787172011662
8.01,3,4,1,5,6,7,2,1,6,CIVIL,1,Tier 3,38.20991253644315
7.56,2,4,1,9,7,6,3,1,6,ECE,1,Tier 2,42.816326530612244
8.36,3,4,1,8,5,6,4,1,7,CSE,1,Tier 3,41.59183673469388
7.56,2,3,1,5,4,5,3,0,6,CSE,1,Tier 3,34.36151603498542
8.69,2,4,1,6,5,4,4,1,5,CSE,1,Tier 2,39.2536443148688
7.65,2,5,1,4,3,5,3,0,5,ECE,1,Tier 3,33.06122448979592
7.68,1,5,1,4,6,4,2,1,8,MECH,1,Tier 2,38.069970845481045
8.81,3,4,2,6,7,9,4,0,5,CSE,1,Tier 3,46.460641399416915
7.22,2,4,1,4,6,4,4,1,6,CSE,1,Tier 3,36.82798833819242
6.24,2,1,1,6,3,6,2,0,6,MECH,0,Not Eligible,30.011661807580175
5.48,1,1,1,6,4,6,2,0,3,MECH,0,Not Eligible,29.70262390670554
8.29,2,4,1,6,6,6,4,0,4,CSE,1,Tier 2,40.15743440233236
7.85,1,3,1,6,6,6,3,1,4,ECE,1,Tier 2,39.67930029154519
8.12,2,3,1,3,7,4,4,0,6,CIVIL,1,Tier 2,36.944606413994165
6.59,3,3,1,6,4,4,3,0,4,MECH,1,Tier 3,30.04081632653061
6.26,3,3,1,3,7,6,2,1,5,CSE,0,Not Eligible,33.399416909620996
5.29,2,2,1,3,5,4,1,0,6,ECE,0,Not Eligible,26.60058309037901
7.06,2,4,1,6,4,5,3,0,5,AI&DS,1,Tier 3,34.36151603498542
7.76,2,4,1,7,4,7,3,0,5,ECE,1,Tier 2,37.77259475218659
7.18,3,4,1,4,5,6,3,1,6,MECH,1,Tier 3,34.86297376093294
7.32,3,4,1,5,5,5,2,1,5,CSE,1,Tier 3,34.08746355685131
8.97,3,4,1,5,8,7,4,1,7,CIVIL,1,Tier 3,44.40816326530612
7.05,2,4,1,3,4,4,2,1,7,MECH,1,Tier 3,31.7201166180758
7.54,2,3,1,4,6,5,2,0,6,CSE,1,Tier 2,35.055393586005835
8.4,2,4,1,3,5,6,3,1,8,ECE,1,Tier 2,38.45481049562682
7.2,2,3,1,6,5,6,3,1,6,CSE,1,Tier 3,37.37609329446064
7.86,2,3,1,6,6,4,3,1,5,MECH,1,Tier 2,37.07288629737609
8.74,2,4,2,7,8,6,4,0,9,MECH,1,Tier 2,48.08746355685131
9.3,1,5,2,5,5,6,4,0,6,ECE,1,Tier 2,44.693877551020414
6.31,2,3,1,3,6,4,3,0,4,ECE,0,Not Eligible,31.00874635568513
9.11,2,4,1,6,5,6,5,1,9,ECE,1,Tier 2,44.06997084548105
7.48,2,3,1,5,4,3,3,0,5,CSE,1,Tier 3,32.034985422740526
6.75,3,4,1,5,3,4,2,1,4,ECE,0,Not Eligible,29.154518950437318
7.38,2,4,1,5,5,4,3,1,5,CSE,1,Tier 3,35.35860058309038
9.63,2,7,2,9,6,7,5,1,7,CSE,1,Tier 2,52.70553935860058
7.48,3,5,1,6,4,3,4,0,7,AI&DS,1,Tier 3,34.5131195335277
6.99,2,4,1,8,5,5,3,1,2,CSE,1,Tier 3,36.42565597667639
7.89,2,3,1,7,6,7,3,1,7,ECE,1,Tier 2,41.49854227405248
6.69,1,4,1,7,5,5,3,1,5,CIVIL,1,Tier 3,37.21282798833819
5.9,2,3,1,3,4,5,2,1,4,ECE,0,Not Eligible,28.83381924198251
6.22,2,2,1,5,6,4,2,0,7,ECE,0,Not Eligible,32.16326530612245
6.21,2,3,1,4,4,3,2,1,5,CSE,0,Not Eligible,29.084548104956266
6.33,2,4,1,2,5,5,2,1,6,CSE,0,Not Eligible,31.77259475218659
6.27,3,3,0,7,4,5,2,1,5,ECE,0,Not Eligible,29.335276967930028
7.92,2,3,1,5,5,4,4,1,7,ECE,1,Tier 2,37.177842565597665
6.46,3,4,1,3,5,4,2,1,7,CSE,0,Not Eligible,31.12536443148688
7.04,2,3,1,4,4,5,2,0,2,ECE,0,Not Eligible,29.807580174927118
8.92,2,5,1,5,7,10,4,1,7,CIVIL,1,Tier 2,47.52769679300291
7.42,2,4,1,4,6,6,2,1,7,CSE,1,Tier 3,37.61516034985422
8.0,2,4,1,5,4,4,2,1,6,CSE,1,Tier 3,34.839650145772595
6.42,3,4,1,7,3,2,1,1,4,CSE,0,Not Eligible,27.702623906705536
6.51,2,2,1,4,5,6,2,0,4,MECH,1,Tier 3,31.067055393586006
5.61,2,4,1,6,3,7,2,0,7,MECH,0,Not Eligible,31.970845481049558
6.41,2,1,1,6,4,4,2,0,4,CSE,0,Not Eligible,29.288629737609334
6.82,2,3,1,5,5,5,3,1,7,CIVIL,1,Tier 3,35.10787172011662
6.44,2,3,1,6,4,5,3,1,6,MECH,0,Not Eligible,33.56851311953353
5.99,2,3,1,4,4,4,1,0,7,ECE,0,Not Eligible,28.408163265306126
6.17,2,3,1,6,4,2,2,1,5,CSE,0,Not Eligible,29.597667638483966
7.39,3,4,1,6,5,7,3,0,4,ECE,1,Tier 3,35.95918367346939
6.56,2,3,1,2,4,4,3,0,5,ISE,0,Not Eligible,28.96793002915452
7.1,2,3,0,5,5,6,2,0,4,ISE,1,Tier 3,31.37026239067055
7.51,2,5,1,6,6,5,2,1,9,MECH,1,Tier 2,39.37609329446064
8.07,2,5,1,5,5,6,3,0,7,ECE,1,Tier 2,38.6064139941691
5.6,3,3,1,4,4,5,2,0,6,CSE,0,Not Eligible,28.163265306122447
8.46,2,4,1,5,6,7,4,0,7,AI&DS,1,Tier 2,41.91253644314868
7.88,3,4,1,3,6,6,3,1,5,MECH,1,Tier 3,36.08746355685131
5.94,2,2,1,2,4,5,1,1,5,ECE,0,Not Eligible,27.154518950437318
8.79,2,4,1,4,7,7,3,1,6,CIVIL,1,Tier 2,42.052478134110785
9.07,1,5,1,7,7,7,5,1,9,CSE,1,Tier 1,49.97667638483965
5.79,2,2,1,1,5,3,1,1,3,CSE,0,Not Eligible,24.997084548104958
6.82,2,4,1,4,5,4,2,0,4,MECH,1,Tier 3,31.026239067055393
8.49,2,4,1,5,7,4,4,0,6,ECE,1,Tier 2,39.778425655976676
8.27,2,6,1,5,6,7,3,1,5,ECE,1,Tier 2,41.5801749271137
6.47,2,2,1,2,6,4,3,1,3,ECE,0,Not Eligible,30.41399416909621
6.57,3,3,1,5,5,6,2,1,2,CSE,1,Tier 3,31.755102040816325
7.12,2,4,1,3,5,6,2,1,3,CSE,1,Tier 3,33.44606413994169
7.46,2,3,1,7,5,4,3,0,7,ECE,1,Tier 3,36.08163265306123
7.85,2,5,1,5,7,6,3,0,6,CSE,1,Tier 2,40.408163265306115
7.11,2,3,1,5,4,5,3,0,6,ECE,1,Tier 3,33.28279883381924
7.39,2,5,2,5,3,5,2,1,5,ECE,1,Tier 3,35.667638483965014
8.27,2,4,1,6,6,7,2,1,6,ISE,1,Tier 2,40.85131195335277
5.57,3,2,1,4,5,7,1,1,7,CSE,0,Not Eligible,30.88046647230321
6.73,2,3,1,4,6,6,2,1,7,ECE,1,Tier 3,35.533527696793
8.15,2,5,1,6,6,6,4,1,7,AI&DS,1,Tier 2,42.68221574344023
8.91,1,4,1,7,7,8,3,0,6,CSE,1,Tier 1,46.05247813411079
7.53,3,3,1,4,6,7,3,1,6,MECH,1,Tier 3,36.932944606414
7.59,4,4,1,6,5,4,3,0,6,CSE,0,Not Eligible,33.68513119533528
6.1,3,2,0,6,4,6,2,0,5,CIVIL,0,Not Eligible,27.5801749271137
7.35,2,5,1,6,5,6,3,0,5,ECE,1,Tier 3,37.201166180758015
7.59,3,3,1,7,6,7,3,1,7,AI&DS,1,Tier 3,40.09912536443149
6.7,2,4,1,5,5,6,2,1,4,CSE,1,Tier 3,34.6064139941691
6.79,2,3,1,3,5,5,2,0,7,MECH,1,Tier 3,31.848396501457728
7.14,2,3,1,4,5,8,1,0,5,MECH,1,Tier 3,34.06413994169096
5.37,2,2,0,4,5,4,1,1,3,MECH,0,Not Eligible,24.55393586005831
6.97,1,4,1,6,5,5,2,0,5,CSE,1,Tier 3,35.66180758017492
6.58,3,3,1,9,5,5,2,0,4,CSE,1,Tier 3,33.8134110787172
6.99,2,4,1,6,4,6,3,1,5,CSE,1,Tier 3,35.988338192419825
6.17,2,4,1,3,4,5,3,1,4,CSE,0,Not Eligible,31.05539358600583
8.89,2,6,1,5,7,7,4,0,5,MECH,1,Tier 2,43.68513119533528
7.77,2,4,1,9,5,6,3,0,5,CSE,1,Tier 2,39.83090379008746
8.04,2,3,1,5,6,5,3,1,6,MECH,1,Tier 2,37.970845481049565
8.42,3,4,1,6,6,5,3,0,7,ECE,1,Tier 3,38.48979591836734
7.5,2,4,1,4,5,4,3,0,5,CSE,1,Tier 3,33.965014577259474
5.98,2,3,1,7,2,6,2,0,5,CSE,0,Not Eligible,30.28571428571428
7.61,2,2,1,6,5,5,3,1,6,CSE,1,Tier 2,36.63556851311953
7.75,2,4,1,4,5,2,2,0,6,ECE,1,Tier 3,31.924198250728864
8.26,2,5,1,4,6,7,3,1,6,ECE,1,Tier 2,40.68804664723032
